year,owner_type2,city_nhood,parcels,median_value,median_value_adj
1993,suburbs landlord,NORTHPOINT,13,128000,269519.3901593901
1993,suburbs landlord,NORTHRIDGE,66,36000,75802.32848232848
1993,suburbs landlord,NORTHRIDGE LAKES,7,55500,116861.92307692306
1993,suburbs landlord,OLD NORTH MILWAUKEE,161,33400,70327.71586971586
1993,suburbs landlord,PARK KNOLL,8,95350,200770.88946638943
1993,suburbs landlord,PARK PLACE,1,73200,154131.40124740123
1993,suburbs landlord,PARK WEST,80,18800,39585.66042966043
1993,suburbs landlord,PARKWAY HILLS,4,72450,152552.18607068603
1993,suburbs landlord,PHEASANT RUN,13,88600,186557.95287595285
1993,suburbs landlord,POLLBER HEIGHTS,3,93300,196454.36798336796
1993,suburbs landlord,POLONIA,48,55250,116335.518018018
1993,suburbs landlord,RED OAK HEIGHTS,3,101400,213509.89189189186
1993,suburbs landlord,RIDGEVIEW,4,76150,160342.9809424809
1993,suburbs landlord,RIVER BEND,6,116850,246041.7245322245
1993,suburbs landlord,RIVERSIDE PARK,20,67650,142445.20893970894
1993,suburbs landlord,RIVERTON HEIGHTS,10,51750,108965.84719334717
1993,suburbs landlord,RIVERWEST,141,31500,66327.0374220374
1993,suburbs landlord,ROLLING GREEN,16,128100,269729.9521829522
1993,suburbs landlord,ROOSEVELT GROVE,47,41100,86540.99168399167
1993,suburbs landlord,ROOT CREEK,7,97200,204666.28690228687
1993,suburbs landlord,RUFUS KING,19,32500,68432.65765765765
1993,suburbs landlord,SAINT JOSEPH,142,49450,104122.92065142063
1993,suburbs landlord,SAVELAND PARK,7,71700,150972.97089397087
1993,suburbs landlord,SERVITE WOODS,15,37800,79592.4449064449
1993,suburbs landlord,SHERMAN PARK,100,31350,66011.19438669438
1993,suburbs landlord,SILVER CITY,85,43800,92226.1663201663
1993,suburbs landlord,SILVER SPRING,164,44550,93805.38149688148
1993,suburbs landlord,SILVER SWAN,29,72500,152657.46708246708
1993,suburbs landlord,SOUTHGATE,13,82800,174345.3555093555
1993,suburbs landlord,SOUTHPOINT,12,57600,121283.72557172556
1993,suburbs landlord,ST. AMELIAN'S,8,72600,152868.02910602908
1993,suburbs landlord,STORY HILL,11,69800,146972.29244629244
1993,suburbs landlord,SUNSET HEIGHTS,50,57400,120862.60152460152
1993,suburbs landlord,THE VALLEY / PIGSVILLE,15,33700,70959.40194040193
1993,suburbs landlord,THURSTON WOODS,36,40900,86119.86763686762
1993,suburbs landlord,TIMMERMAN WEST,37,87200,183610.08454608452
1993,suburbs landlord,TIPPECANOE,44,69000,145287.79625779623
1993,suburbs landlord,TOWN & COUNTRY MANOR,25,53000,111597.87248787248
1993,suburbs landlord,TOWN OF LAKE,40,68200,143603.30006930005
1993,suburbs landlord,TRIANGLE,8,9550,20108.673250173248
1993,suburbs landlord,TRIANGLE NORTH,5,10600,22319.574497574496
1993,suburbs landlord,TRIPOLI PARK,1,58400,122968.22176022174
1993,suburbs landlord,UPPER EAST SIDE,25,120300,253306.11434511433
1993,suburbs landlord,UPTOWN,157,42300,89067.73596673596
1993,suburbs landlord,VALHALLA,31,53300,112229.55855855855
1993,suburbs landlord,VOGEL PARK,18,70600,148656.7886347886
1993,suburbs landlord,WAHL PARK,47,38100,80224.13097713096
1993,suburbs landlord,WALKER'S POINT,97,23900,50324.32363132363
1993,suburbs landlord,WALNUT HILL,45,19800,41691.28066528066
1993,suburbs landlord,WASHINGTON HEIGHTS,105,57800,121704.8496188496
1993,suburbs landlord,WASHINGTON PARK,157,29500,62115.79695079695
1993,suburbs landlord,WEDGEWOOD,8,119900,252463.8662508662
1993,suburbs landlord,WEST VIEW,14,76150,160342.98094248094
1993,suburbs landlord,WHISPERING HILLS,4,50600,106544.38392238392
1993,suburbs landlord,WHITE MANOR,11,69100,145498.35828135826
1993,suburbs landlord,WICK FIELD,5,47600,100227.52321552321
1993,suburbs landlord,WILLIAMSBURG,21,23800,50113.761607761604
1993,suburbs landlord,WILSON PARK,11,87700,184662.89466389464
1993,suburbs landlord,WOODLAND COURT,9,124600,262360.2813582813
1993,suburbs landlord,WYRICK PARK,13,55300,116440.79902979902
1993,suburbs landlord,YANKEE HILL,12,22500,47376.455301455295
1993,suburbs landlord,NA,1,84200,177293.22383922382
1993,NA,BAY VIEW,2,66850,140760.71275121273
1993,NA,CAPITOL HEIGHTS,1,69700,146761.7304227304
1993,NA,COLLEGE HEIGHTS,1,55200,116230.23700623699
1993,NA,HIGHWOOD ESTATES,1,80100,168660.18087318086
1993,NA,JACKSON PARK,1,98000,206350.78309078308
1993,NA,LOWER EAST SIDE,1,77000,162132.75814275813
1993,NA,MERRILL PARK,1,23500,49482.07553707553
1993,NA,METCALFE PARK,1,21800,45902.52113652113
1993,NA,MIDTOWN,2,21850,46007.802148302144
1993,NA,MURRAY HILL,1,88600,186557.95287595285
1993,NA,MUSKEGO WAY,3,35500,74749.51836451836
1993,NA,NORTHPOINT,1,159500,335846.42758142756
1993,NA,NORTHRIDGE LAKES,1,71000,149499.0367290367
1993,NA,PARK WEST,2,19400,40849.03257103257
1993,NA,POLLBER HEIGHTS,1,75700,159395.45183645183
1993,NA,SHERMAN PARK,1,27400,57693.99445599445
1993,NA,VOGEL PARK,1,78400,165080.62647262646
1993,NA,WALNUT HILL,1,12300,25899.128898128896
1993,NA,WASHINGTON HEIGHTS,1,37900,79803.00693000692
1994,City of Milwaukee,ARLINGTON HEIGHTS,3,23500,48277.64367816092
1994,City of Milwaukee,AVENUES WEST,1,6600,13558.827586206897
1994,City of Milwaukee,BORCHERT FIELD,4,18400,37800.36781609195
1994,City of Milwaukee,FOREST HOME HILLS,1,64000,131479.54022988505
1994,City of Milwaukee,FRANKLIN HEIGHTS,8,19500,40060.1724137931
1994,City of Milwaukee,HALYARD PARK,2,11100,22803.482758620692
1994,City of Milwaukee,HARAMBEE,12,16900,34718.816091954024
1994,City of Milwaukee,HISTORIC MITCHELL STREET,2,22400,46017.83908045977
1994,City of Milwaukee,KING PARK,2,11650,23933.385057471263
1994,City of Milwaukee,LINCOLN PARK,1,24100,49510.2643678161
1994,City of Milwaukee,LINCOLN VILLAGE,1,35000,71902.8735632184
1994,City of Milwaukee,LOWER EAST SIDE,1,60300,123878.37931034483
1994,City of Milwaukee,MERRILL PARK,3,29500,60603.85057471265
1994,City of Milwaukee,METCALFE PARK,3,17200,35335.12643678161
1994,City of Milwaukee,MIDTOWN,12,11550,23727.94827586207
1994,City of Milwaukee,NORTH DIVISION,13,10700,21981.735632183907
1994,City of Milwaukee,OLD NORTH MILWAUKEE,1,30500,62658.2183908046
1994,City of Milwaukee,PARK VIEW,1,13000,26706.781609195405
1994,City of Milwaukee,PARK WEST,12,14300,29377.459770114943
1994,City of Milwaukee,RIVERWEST,2,24400,50126.574712643676
1994,City of Milwaukee,ROOSEVELT GROVE,1,18500,38005.80459770115
1994,City of Milwaukee,SHERMAN PARK,3,27200,55878.80459770115
1994,City of Milwaukee,SILVER CITY,1,49100,100869.45977011495
1994,City of Milwaukee,TRIANGLE,1,9900,20338.241379310344
1994,City of Milwaukee,TRIANGLE NORTH,2,10850,22289.8908045977
1994,City of Milwaukee,WALKER'S POINT,1,24400,50126.574712643676
1994,City of Milwaukee,WALNUT HILL,4,15700,32253.57471264368
1994,City of Milwaukee,WASHINGTON PARK,3,16900,34718.816091954024
1994,City of Milwaukee,WILLIAMSBURG,1,27800,57111.425287356324
1994,City of Milwaukee landlord,ALCOTT PARK,17,130600,268300.4367816092
1994,City of Milwaukee landlord,ALVERNO,4,181800,373484.0689655172
1994,City of Milwaukee landlord,ARLINGTON GARDENS,23,79000,162295.05747126436
1994,City of Milwaukee landlord,ARLINGTON HEIGHTS,321,27200,55878.80459770115
1994,City of Milwaukee landlord,AVENUES WEST,154,21200,43552.597701149425
1994,City of Milwaukee landlord,BARAN PARK,8,40050,82277.43103448275
1994,City of Milwaukee landlord,BAY VIEW,577,62700,128808.86206896552
1994,City of Milwaukee landlord,BLUEMOUND HEIGHTS,86,67400,138464.3908045977
1994,City of Milwaukee landlord,BORCHERT FIELD,352,17900,36773.183908045976
1994,City of Milwaukee landlord,BRADLEY ESTATES,58,46800,96144.41379310345
1994,City of Milwaukee landlord,BREWER'S HILL,165,17500,35951.4367816092
1994,City of Milwaukee landlord,BRYNWOOD,1,59300,121824.01149425287
1994,City of Milwaukee landlord,BURNHAM PARK,143,53200,109292.36781609195
1994,City of Milwaukee landlord,CALUMET FARMS,28,81700,167841.85057471265
1994,City of Milwaukee landlord,CAMBRIDGE HEIGHTS,84,86950,178627.2816091954
1994,City of Milwaukee landlord,CANNON PARK,15,106200,218173.86206896554
1994,City of Milwaukee landlord,CAPITOL HEIGHTS,102,58650,120488.6724137931
1994,City of Milwaukee landlord,CASTLE MANOR,28,107950,221769.00574712644
1994,City of Milwaukee landlord,CLARKE SQUARE,259,37100,76217.0459770115
1994,City of Milwaukee landlord,CLAYTON CREST,15,106800,219406.4827586207
1994,City of Milwaukee landlord,CLOCK TOWER ACRES,87,19800,40676.48275862069
1994,City of Milwaukee landlord,COLD SPRING PARK,88,37100,76217.0459770115
1994,City of Milwaukee landlord,COLLEGE HEIGHTS,1,75400,154899.33333333334
1994,City of Milwaukee landlord,COLUMBUS PARK,56,68100,139902.4482758621
1994,City of Milwaukee landlord,CONCORDIA,41,36300,74573.55172413793
1994,City of Milwaukee landlord,COOPER PARK,48,79650,163630.39655172414
1994,City of Milwaukee landlord,COPERNICUS PARK,15,92800,190645.33333333334
1994,City of Milwaukee landlord,DINEEN PARK,76,41150,84537.2356321839
1994,City of Milwaukee landlord,DOWNER WOODS,75,135300,277955.9655172414
1994,City of Milwaukee landlord,DRETZKA PARK,2,82850,170204.3735632184
1994,City of Milwaukee landlord,ENDERIS PARK,32,90800,186536.59770114944
1994,City of Milwaukee landlord,ESTABROOK PARK,4,29450,60501.13218390805
1994,City of Milwaukee landlord,EUCLID PARK,9,97600,200506.2988505747
1994,City of Milwaukee landlord,FAIR PARK,35,72900,149763.41379310345
1994,City of Milwaukee landlord,FAIRFIELD,45,35300,72519.18390804598
1994,City of Milwaukee landlord,FAIRVIEW,62,81200,166814.6666666667
1994,City of Milwaukee landlord,FERNWOOD,69,89300,183455.0459770115
1994,City of Milwaukee landlord,FLORIST HIGHLANDS,19,113300,232759.8735632184
1994,City of Milwaukee landlord,FOREST HOME HILLS,149,35700,73340.93103448275
1994,City of Milwaukee landlord,FRANKLIN HEIGHTS,619,23500,48277.64367816092
1994,City of Milwaukee landlord,GARDEN HOMES,103,33000,67794.13793103448
1994,City of Milwaukee landlord,GOLDEN GATE,4,105950,217660.2701149425
1994,City of Milwaukee landlord,GOLDEN VALLEY,39,73800,151612.3448275862
1994,City of Milwaukee landlord,GOLDMAN PARK,9,88000,180784.36781609195
1994,City of Milwaukee landlord,GRA-RAM,19,123000,252687.24137931035
1994,City of Milwaukee landlord,GRACELAND,57,63100,129630.6091954023
1994,City of Milwaukee landlord,GRANTOSA,36,37000,76011.6091954023
1994,City of Milwaukee landlord,GRANVILLE STATION,27,38500,79093.16091954023
1994,City of Milwaukee landlord,GRASSLYN MANOR,150,55850,114736.44252873564
1994,City of Milwaukee landlord,GREEN MOOR,4,96300,197835.6206896552
1994,City of Milwaukee landlord,GROVER HEIGHTS,36,31750,65226.178160919546
1994,City of Milwaukee landlord,HALYARD PARK,35,15800,32459.011494252874
1994,City of Milwaukee landlord,HAMPTON HEIGHTS,232,41100,84434.5172413793
1994,City of Milwaukee landlord,HARAMBEE,1148,18100,37184.05747126437
1994,City of Milwaukee landlord,HARBOR VIEW,3,18400,37800.36781609195
1994,City of Milwaukee landlord,HARDER'S OAKS,6,119500,245496.9540229885
1994,City of Milwaukee landlord,HAVENWOODS,17,27000,55467.93103448276
1994,City of Milwaukee landlord,HAWLEY FARMS,26,79400,163116.80459770115
1994,City of Milwaukee landlord,HAWTHORNE GLEN,13,53300,109497.80459770115
1994,City of Milwaukee landlord,HIGHWOOD ESTATES,22,125550,257925.8793103448
1994,City of Milwaukee landlord,HILLSIDE,6,20200,41498.22988505747
1994,City of Milwaukee landlord,HILLTOP PARISH,1,972100,1997050.9540229884
1994,City of Milwaukee landlord,HISTORIC MITCHELL STREET,442,30200,62041.90804597701
1994,City of Milwaukee landlord,HONEY CREEK MANOR,23,93700,192494.2643678161
1994,City of Milwaukee landlord,HONEY CREEK PARKWAY,21,73300,150585.16091954024
1994,City of Milwaukee landlord,JACKSON PARK,100,99800,205025.908045977
1994,City of Milwaukee landlord,JOHNSON'S WOODS,55,73100,150174.28735632185
1994,City of Milwaukee landlord,JUNEAU TOWN,14,145250,298396.92528735637
1994,City of Milwaukee landlord,KING PARK,85,15000,30815.51724137931
1994,City of Milwaukee landlord,KOPS PARK,47,69200,142162.2528735632
1994,City of Milwaukee landlord,LAND BANK,2,71300,146476.4252873563
1994,City of Milwaukee landlord,LAYTON PARK,167,53100,109086.93103448277
1994,City of Milwaukee landlord,LENOX HEIGHTS,37,61400,126138.18390804598
1994,City of Milwaukee landlord,LINCOLN CREEK,227,35900,73751.80459770115
1994,City of Milwaukee landlord,LINCOLN PARK,210,32600,66972.3908045977
1994,City of Milwaukee landlord,LINCOLN VILLAGE,381,36000,73957.24137931035
1994,City of Milwaukee landlord,LINDSAY PARK,52,83000,170512.5287356322
1994,City of Milwaukee landlord,LITTLE MENOMONEE PARKWAY,8,66100,135793.71264367818
1994,City of Milwaukee landlord,LONG VIEW,52,59700,122645.75862068965
1994,City of Milwaukee landlord,LOWER EAST SIDE,281,56300,115660.90804597702
1994,City of Milwaukee landlord,LYONS PARK,32,89850,184584.9482758621
1994,City of Milwaukee landlord,MACK ACRES,3,80800,165992.9195402299
1994,City of Milwaukee landlord,MAITLAND PARK,4,111850,229781.04022988505
1994,City of Milwaukee landlord,MAPLE TREE,48,42450,87207.91379310345
1994,City of Milwaukee landlord,MARTIN DRIVE,90,42650,87618.78735632185
1994,City of Milwaukee landlord,MC GOVERN PARK,85,36200,74368.11494252874
1994,City of Milwaukee landlord,MELODY VIEW,6,86500,177702.816091954
1994,City of Milwaukee landlord,MENOMONEE RIVER HILLS,35,63300,130041.4827586207
1994,City of Milwaukee landlord,MENOMONEE RIVER HILLS EAST,37,77400,159008.06896551725
1994,City of Milwaukee landlord,MENOMONEE RIVER PARKWAY,10,49600,101896.64367816092
1994,City of Milwaukee landlord,MENOMONEE RIVER VALLEY,5,20200,41498.22988505747
1994,City of Milwaukee landlord,MERRILL PARK,188,26300,54029.873563218396
1994,City of Milwaukee landlord,METCALFE PARK,329,17700,36362.31034482759
1994,City of Milwaukee landlord,MIDTOWN,580,13700,28144.83908045977
1994,City of Milwaukee landlord,MILL VALLEY,12,48600,99842.27586206896
1994,City of Milwaukee landlord,MILLER VALLEY,23,37300,76627.9195402299
1994,City of Milwaukee landlord,MITCHELL FIELD,10,86800,178319.1264367816
1994,City of Milwaukee landlord,MITCHELL WEST,57,103700,213037.94252873564
1994,City of Milwaukee landlord,MORGAN HEIGHTS,27,116000,238306.6666666667
1994,City of Milwaukee landlord,MORGANDALE,140,83250,171026.1206896552
1994,City of Milwaukee landlord,MOUNT MARY,13,77800,159829.81609195404
1994,City of Milwaukee landlord,MOUNT OLIVET,7,85200,175032.1379310345
1994,City of Milwaukee landlord,MURRAY HILL,130,83600,171745.14942528735
1994,City of Milwaukee landlord,MUSKEGO WAY,390,32550,66869.6724137931
1994,City of Milwaukee landlord,"NASH PARK",30,69050,141854.0977011494
1994,City of Milwaukee landlord,"NATIONAL PARK",54,54850,112682.07471264368
1994,City of Milwaukee landlord,NEW COELN,4,84150,172875.0517241379
1994,City of Milwaukee landlord,NORTH DIVISION,895,14700,30199.206896551725
1994,City of Milwaukee landlord,NORTH GRANVILLE,1,72700,149352.54022988505
1994,City of Milwaukee landlord,NORTH MEADOWS,143,25500,52386.379310344826
1994,City of Milwaukee landlord,NORTHPOINT,59,162500,333834.7701149425
1994,City of Milwaukee landlord,NORTHRIDGE,27,76400,156953.7011494253
1994,City of Milwaukee landlord,NORTHRIDGE LAKES,8,54200,111346.7356321839
1994,City of Milwaukee landlord,OLD NORTH MILWAUKEE,606,33650,69129.47701149425
1994,City of Milwaukee landlord,PARK KNOLL,8,104350,214373.2816091954
1994,City of Milwaukee landlord,PARK PLACE,2,126550,259980.2471264368
1994,City of Milwaukee landlord,PARK VIEW,14,30700,63069.091954022995
1994,City of Milwaukee landlord,PARK WEST,770,16100,33075.32183908046
1994,City of Milwaukee landlord,PARKWAY HILLS,6,82250,168971.7528735632
1994,City of Milwaukee landlord,PHEASANT RUN,17,79100,162500.49425287356
1994,City of Milwaukee landlord,POLLBER HEIGHTS,7,84700,174004.9540229885
1994,City of Milwaukee landlord,POLONIA,138,58350,119872.36206896552
1994,City of Milwaukee landlord,RED OAK HEIGHTS,2,86150,176983.78735632185
1994,City of Milwaukee landlord,RIDGEVIEW,3,78900,162089.6206896552
1994,City of Milwaukee landlord,RIVER BEND,12,104000,213654.2528735632
1994,City of Milwaukee landlord,RIVERSIDE PARK,55,65100,133739.3448275862
1994,City of Milwaukee landlord,RIVERTON HEIGHTS,31,89000,182838.7356321839
1994,City of Milwaukee landlord,RIVERWEST,652,33000,67794.13793103448
1994,City of Milwaukee landlord,ROLLING GREEN,34,124550,255871.5114942529
1994,City of Milwaukee landlord,ROOSEVELT GROVE,286,42150,86591.60344827587
1994,City of Milwaukee landlord,ROOT CREEK,30,88650,182119.7068965517
1994,City of Milwaukee landlord,RUFUS KING,177,39600,81352.96551724138
1994,City of Milwaukee landlord,SAINT JOSEPH,314,49600,101896.64367816092
1994,City of Milwaukee landlord,SAVELAND PARK,26,85800,176264.75862068968
1994,City of Milwaukee landlord,SERVITE WOODS,24,37900,77860.54022988505
1994,City of Milwaukee landlord,SHERMAN PARK,435,32700,67177.8275862069
1994,City of Milwaukee landlord,SILVER CITY,129,46800,96144.41379310345
1994,City of Milwaukee landlord,SILVER SPRING,259,46200,94911.79310344828
1994,City of Milwaukee landlord,SILVER SWAN,37,74900,153872.14942528735
1994,City of Milwaukee landlord,SOUTHGATE,41,91000,186947.4712643678
1994,City of Milwaukee landlord,SOUTHPOINT,47,72900,149763.41379310345
1994,City of Milwaukee landlord,ST. AMELIAN'S,30,78650,161576.0287356322
1994,City of Milwaukee landlord,STORY HILL,39,69400,142573.1264367816
1994,City of Milwaukee landlord,SUNSET HEIGHTS,121,61100,125521.8735632184
1994,City of Milwaukee landlord,THE VALLEY / PIGSVILLE,27,32700,67177.8275862069
1994,City of Milwaukee landlord,THURSTON WOODS,111,40200,82585.58620689655
1994,City of Milwaukee landlord,TIMMERMAN AIRPORT,2,91700,188385.5287356322
1994,City of Milwaukee landlord,TIMMERMAN WEST,31,85300,175237.5747126437
1994,City of Milwaukee landlord,TIPPECANOE,109,83400,171334.27586206896
1994,City of Milwaukee landlord,TOWN & COUNTRY MANOR,26,52450,107751.591954023
1994,City of Milwaukee landlord,TOWN OF LAKE,50,78900,162089.6206896552
1994,City of Milwaukee landlord,TRIANGLE,54,8450,17359.408045977012
1994,City of Milwaukee landlord,TRIANGLE NORTH,104,11450,23522.511494252874
1994,City of Milwaukee landlord,TRIPOLI PARK,7,56100,115250.03448275862
1994,City of Milwaukee landlord,UPPER EAST SIDE,164,127850,262650.9252873563
1994,City of Milwaukee landlord,UPTOWN,266,44150,90700.33908045977
1994,City of Milwaukee landlord,VALHALLA,40,62400,128192.55172413794
1994,City of Milwaukee landlord,VALLEY FORGE,1,75700,155515.64367816094
1994,City of Milwaukee landlord,VOGEL PARK,27,64700,132917.59770114944
1994,City of Milwaukee landlord,WAHL PARK,106,37050,76114.3275862069
1994,City of Milwaukee landlord,WALKER'S POINT,342,25550,52489.097701149425
1994,City of Milwaukee landlord,WALNUT HILL,235,18200,37389.49425287356
1994,City of Milwaukee landlord,WASHINGTON HEIGHTS,207,56700,116482.6551724138
1994,City of Milwaukee landlord,WASHINGTON PARK,528,26400,54235.31034482759
1994,City of Milwaukee landlord,WEDGEWOOD,13,114400,235019.67816091955
1994,City of Milwaukee landlord,WEST VIEW,18,94950,195062.22413793104
1994,City of Milwaukee landlord,WHISPERING HILLS,5,58100,119358.77011494253
1994,City of Milwaukee landlord,WHITE MANOR,10,80550,165479.3275862069
1994,City of Milwaukee landlord,WICK FIELD,12,57350,117817.99425287357
1994,City of Milwaukee landlord,WILLIAMSBURG,188,24450,50229.293103448275
1994,City of Milwaukee landlord,WILSON PARK,23,103100,211805.32183908045
1994,City of Milwaukee landlord,WOODLAND COURT,5,138300,284119.0689655173
